MasterTable_ID,Alias,Latitude,Longitude,Date/Time/GMT,Start Date/Time (GMT),COncRT,ConcHr,Flow,W/S,W/D,AT,RHx,RHi,BV,FT,Alarm,Type,Serial Number,Version,Sys. Volts,TimeStamp,PDate
71140564,USFS1032,,,4/2/2021 6:00:00 AM,,0.006,0.011,16.7,1.5,313,4.9,51,30,14.4,6.1,0,PM 2.5,,,,4/2/2021 6:04:12 AM,4/2/2021 6:07:00 AM
71140598,USFS1032,32.5265,-84.74845,4/2/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.47,4/2/2021 6:09:25 AM,4/2/2021 6:10:00 AM
71141071,USFS1032,,,4/2/2021 7:00:00 AM,,0.003,-0.000,16.7,2.2,317,4.9,49,30,14.4,5.5,0,PM 2.5,,,,4/2/2021 7:04:12 AM,4/2/2021 7:05:00 AM
71141572,USFS1032,,,4/2/2021 8:00:00 AM,,0.004,0.005,16.7,1.7,315,4.3,49,30,14.4,5.1,0,PM 2.5,,,,4/2/2021 8:04:12 AM,4/2/2021 8:05:00 AM
71142054,USFS1032,,,4/2/2021 9:00:00 AM,,0.006,0.006,16.7,1.5,315,3.7,50,31,14.4,4.7,0,PM 2.5,,,,4/2/2021 9:04:12 AM,4/2/2021 9:05:00 AM
71142664,USFS1032,,,4/2/2021 10:00:00 AM,,0.005,0.004,16.7,1.5,314,3.0,53,32,14.4,4.1,0,PM 2.5,,,,4/2/2021 10:04:12 AM,4/2/2021 10:05:00 AM
71143196,USFS1032,,,4/2/2021 11:00:00 AM,,0.007,0.008,16.7,1.6,319,2.8,53,32,14.4,3.7,0,PM 2.5,,,,4/2/2021 11:04:12 AM,4/2/2021 11:05:00 AM
71143806,USFS1032,,,4/2/2021 12:00:00 PM,,0.004,0.001,16.7,1.2,318,2.3,55,33,14.4,3.4,0,PM 2.5,,,,4/2/2021 12:04:12 PM,4/2/2021 12:05:00 PM
71144742,USFS1032,,,4/2/2021 1:00:00 PM,,0.002,0.003,16.7,1.7,326,3.1,53,32,14.4,4.3,0,PM 2.5,,,,4/2/2021 1:04:12 PM,4/2/2021 1:06:00 PM
71145354,USFS1032,,,4/2/2021 2:00:00 PM,,0.002,0.002,16.7,2.2,339,5.3,44,26,14.4,6.7,0,PM 2.5,,,,4/2/2021 2:04:12 PM,4/2/2021 2:05:00 PM
71146023,USFS1032,,,4/2/2021 3:00:00 PM,,0.003,0.002,16.7,2.1,345,7.1,37,23,14.4,7.6,0,PM 2.5,,,,4/2/2021 3:04:12 PM,4/2/2021 3:07:00 PM
71146547,USFS1032,,,4/2/2021 4:00:00 PM,,0.001,0.005,16.7,2.0,339,8.9,33,21,14.4,9.4,0,PM 2.5,,,,4/2/2021 4:04:12 PM,4/2/2021 4:07:00 PM
71147124,USFS1032,,,4/2/2021 5:00:00 PM,,-0.004,-0.005,16.7,1.8,341,10.9,28,18,14.4,12.2,0,PM 2.5,,,,4/2/2021 5:04:12 PM,4/2/2021 5:05:00 PM
71147676,USFS1032,,,4/2/2021 6:00:00 PM,,0.003,0.002,16.7,1.8,352,13.1,24,14,14.4,16.6,0,PM 2.5,,,,4/2/2021 6:04:12 PM,4/2/2021 6:07:00 PM
71147711,USFS1032,32.52643,-84.74866,4/2/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.40,4/2/2021 6:09:25 PM,4/2/2021 6:11:00 PM
71148273,USFS1032,,,4/2/2021 7:00:00 PM,,0.003,0.002,16.7,2.0,339,14.5,22,12,14.4,18.8,0,PM 2.5,,,,4/2/2021 7:04:12 PM,4/2/2021 7:05:00 PM
71148892,USFS1032,,,4/2/2021 8:00:00 PM,,0.003,0.006,16.7,1.9,334,15.5,19,11,14.4,19.7,0,PM 2.5,,,,4/2/2021 8:04:12 PM,4/2/2021 8:05:00 PM
71149583,USFS1032,,,4/2/2021 9:00:00 PM,,0.009,0.008,16.7,2.0,343,16.3,18,10,14.4,20.5,0,PM 2.5,,,,4/2/2021 9:04:12 PM,4/2/2021 9:05:00 PM
71150220,USFS1032,,,4/2/2021 10:00:00 PM,,0.004,-0.001,16.7,1.5,19,17.0,18,11,14.4,21.0,0,PM 2.5,,,,4/2/2021 10:04:12 PM,4/2/2021 10:05:00 PM
71150965,USFS1032,,,4/2/2021 11:00:00 PM,,0.004,0.010,16.7,1.3,349,16.5,20,11,14.4,21.0,0,PM 2.5,,,,4/2/2021 11:04:12 PM,4/2/2021 11:05:00 PM
71151501,USFS1032,,,4/3/2021 12:00:00 AM,,0.013,0.013,16.7,0.7,0,14.3,26,13,14.4,18.9,0,PM 2.5,,,,4/3/2021 12:04:12 AM,4/3/2021 12:05:00 AM
71152136,USFS1032,,,4/3/2021 1:00:00 AM,,0.008,0.010,16.6,0.3,330,11.0,35,18,14.4,14.9,0,PM 2.5,,,,4/3/2021 1:04:12 AM,4/3/2021 1:05:00 AM
71152674,USFS1032,,,4/3/2021 2:00:00 AM,,0.005,0.001,16.7,0.4,308,8.8,44,22,14.4,11.7,0,PM 2.5,,,,4/3/2021 2:04:12 AM,4/3/2021 2:06:00 AM
71153218,USFS1032,,,4/3/2021 3:00:00 AM,,0.008,0.007,16.7,0.3,332,7.7,50,26,14.4,10.1,0,PM 2.5,,,,4/3/2021 3:04:12 AM,4/3/2021 3:05:00 AM
71153730,USFS1032,,,4/3/2021 4:00:00 AM,,0.004,0.004,16.7,0.3,110,5.9,60,31,14.4,8.7,0,PM 2.5,,,,4/3/2021 4:04:12 AM,4/3/2021 4:05:00 AM
71154242,USFS1032,,,4/3/2021 5:00:00 AM,,0.005,0.007,16.7,0.3,89,5.4,60,32,14.4,7.5,0,PM 2.5,,,,4/3/2021 5:04:12 AM,4/3/2021 5:05:00 AM
71154722,USFS1032,,,4/3/2021 6:00:00 AM,,0.015,0.015,16.7,0.6,98,4.4,67,36,14.4,6.4,0,PM 2.5,,,,4/3/2021 6:04:12 AM,4/3/2021 6:05:00 AM
71154778,USFS1032,32.52645,-84.74845,4/3/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.37,4/3/2021 6:09:26 AM,4/3/2021 6:10:00 AM
71155249,USFS1032,,,4/3/2021 7:00:00 AM,,0.019,0.020,16.7,0.4,63,4.1,69,36,14.4,6.2,0,PM 2.5,,,,4/3/2021 7:04:12 AM,4/3/2021 7:05:00 AM
71155756,USFS1032,,,4/3/2021 8:00:00 AM,,0.017,0.016,16.7,0.3,3,3.3,69,37,14.4,5.6,0,PM 2.5,,,,4/3/2021 8:04:12 AM,4/3/2021 8:05:00 AM
71156295,USFS1032,,,4/3/2021 9:00:00 AM,,0.016,0.022,16.7,0.3,349,1.9,76,39,14.4,4.9,0,PM 2.5,,,,4/3/2021 9:04:12 AM,4/3/2021 9:05:00 AM
71156969,USFS1032,,,4/3/2021 10:00:00 AM,,0.032,0.026,16.7,0.4,100,1.0,83,44,14.4,3.7,0,PM 2.5,,,,4/3/2021 10:04:12 AM,4/3/2021 10:05:00 AM
71157716,USFS1032,,,4/3/2021 11:00:00 AM,,0.024,0.029,16.7,0.4,93,1.6,78,42,14.4,3.7,0,PM 2.5,,,,4/3/2021 11:04:12 AM,4/3/2021 11:09:00 AM
71158156,USFS1032,,,4/3/2021 12:00:00 PM,,0.032,0.028,16.7,0.4,103,1.4,75,40,14.4,3.7,0,PM 2.5,,,,4/3/2021 12:04:12 PM,4/3/2021 12:05:00 PM
71158745,USFS1032,,,4/3/2021 1:00:00 PM,,-0.005,-0.005,16.7,0.7,94,3.2,69,39,14.4,5.0,0,PM 2.5,,,,4/3/2021 1:04:12 PM,4/3/2021 1:05:00 PM
71159257,USFS1032,,,4/3/2021 2:00:00 PM,,0.009,0.008,16.7,1.0,116,7.9,52,28,14.4,9.8,0,PM 2.5,,,,4/3/2021 2:04:12 PM,4/3/2021 2:07:00 PM
71159757,USFS1032,,,4/3/2021 3:00:00 PM,,0.004,0.002,16.7,1.5,126,11.4,40,24,14.4,12.0,0,PM 2.5,,,,4/3/2021 3:04:12 PM,4/3/2021 3:05:00 PM
71160288,USFS1032,,,4/3/2021 4:00:00 PM,,0.001,-0.000,16.7,1.7,128,13.8,30,18,14.4,14.3,0,PM 2.5,,,,4/3/2021 4:04:12 PM,4/3/2021 4:07:00 PM
71160808,USFS1032,,,4/3/2021 5:00:00 PM,,-0.005,-0.001,16.7,1.5,146,15.6,24,14,14.4,17.3,0,PM 2.5,,,,4/3/2021 5:04:12 PM,4/3/2021 5:07:00 PM
71161279,USFS1032,,,4/3/2021 6:00:00 PM,,0.004,0.003,16.7,1.8,205,17.1,21,12,14.4,21.5,0,PM 2.5,,,,4/3/2021 6:04:12 PM,4/3/2021 6:05:00 PM
71161326,USFS1032,32.52646,-84.74856,4/3/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.38,4/3/2021 6:09:26 PM,4/3/2021 6:11:00 PM
71161940,USFS1032,,,4/3/2021 7:00:00 PM,,0.012,0.012,16.7,1.6,159,18.3,20,11,14.4,23.3,0,PM 2.5,,,,4/3/2021 7:04:12 PM,4/3/2021 7:07:00 PM
71162541,USFS1032,,,4/3/2021 8:00:00 PM,,0.088,0.095,16.6,1.8,130,19.0,18,10,14.4,23.8,0,PM 2.5,,,,4/3/2021 8:04:12 PM,4/3/2021 8:07:00 PM
71163049,USFS1032,,,4/3/2021 9:00:00 PM,,0.086,0.080,16.6,1.6,118,19.7,17,10,14.4,23.8,0,PM 2.5,,,,4/3/2021 9:04:12 PM,4/3/2021 9:09:00 PM
71163514,USFS1032,,,4/3/2021 10:00:00 PM,,0.074,0.081,16.6,1.3,123,20.1,18,10,14.4,24.3,0,PM 2.5,,,,4/3/2021 10:04:12 PM,4/3/2021 10:05:00 PM
71164134,USFS1032,,,4/3/2021 11:00:00 PM,,0.055,0.047,16.7,0.9,240,18.2,28,14,14.4,22.1,0,PM 2.5,,,,4/3/2021 11:04:12 PM,4/3/2021 11:05:00 PM
71164859,USFS1032,,,4/4/2021 12:00:00 AM,,0.011,0.008,16.7,0.6,284,17.3,28,13,14.4,21.7,0,PM 2.5,,,,4/4/2021 12:04:12 AM,4/4/2021 12:07:00 AM
71165332,USFS1032,,,4/4/2021 1:00:00 AM,,0.011,0.006,16.6,0.3,246,13.7,35,17,14.4,18.2,0,PM 2.5,,,,4/4/2021 1:04:12 AM,4/4/2021 1:05:00 AM
71165803,USFS1032,,,4/4/2021 2:00:00 AM,,0.005,0.009,16.7,0.3,188,12.4,39,20,14.4,15.1,0,PM 2.5,,,,4/4/2021 2:04:12 AM,4/4/2021 2:06:00 AM
71166295,USFS1032,,,4/4/2021 3:00:00 AM,,0.011,0.007,16.7,0.4,132,11.1,49,25,14.4,13.5,0,PM 2.5,,,,4/4/2021 3:04:12 AM,4/4/2021 3:05:00 AM
71166809,USFS1032,,,4/4/2021 4:00:00 AM,,0.016,0.015,16.7,0.3,81,9.0,61,30,14.4,12.0,0,PM 2.5,,,,4/4/2021 4:04:12 AM,4/4/2021 4:05:00 AM
71167273,USFS1032,,,4/4/2021 5:00:00 AM,,0.018,0.024,16.7,0.3,353,7.0,70,35,14.4,10.2,0,PM 2.5,,,,4/4/2021 5:04:12 AM,4/4/2021 5:05:00 AM
71167744,USFS1032,,,4/4/2021 6:00:00 AM,,0.029,0.029,16.7,0.3,319,6.1,74,37,14.4,9.0,0,PM 2.5,,,,4/4/2021 6:04:12 AM,4/4/2021 6:05:00 AM
71167785,USFS1032,32.52668,-84.74759,4/4/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.36,4/4/2021 6:09:27 AM,4/4/2021 6:11:00 AM
71168255,USFS1032,,,4/4/2021 7:00:00 AM,,0.035,0.035,16.7,0.3,116,5.6,77,39,14.4,8.4,0,PM 2.5,,,,4/4/2021 7:04:12 AM,4/4/2021 7:05:00 AM
71168753,USFS1032,,,4/4/2021 8:00:00 AM,,0.021,0.017,16.7,0.3,11,4.5,79,40,14.4,7.4,0,PM 2.5,,,,4/4/2021 8:04:12 AM,4/4/2021 8:05:00 AM
71169260,USFS1032,,,4/4/2021 9:00:00 AM,,0.028,0.029,16.7,0.3,326,4.1,79,39,14.4,7.0,0,PM 2.5,,,,4/4/2021 9:04:12 AM,4/4/2021 9:07:00 AM
71169709,USFS1032,,,4/4/2021 10:00:00 AM,,0.031,0.027,16.7,0.3,114,3.5,83,41,14.4,6.6,0,PM 2.5,,,,4/4/2021 10:04:12 AM,4/4/2021 10:05:00 AM
71170247,USFS1032,,,4/4/2021 11:00:00 AM,,0.026,0.032,16.7,0.3,76,3.0,84,42,14.4,6.0,0,PM 2.5,,,,4/4/2021 11:04:12 AM,4/4/2021 11:07:00 AM
71170729,USFS1032,,,4/4/2021 12:00:00 PM,,0.035,0.038,16.7,0.6,120,2.7,85,43,14.4,5.7,0,PM 2.5,,,,4/4/2021 12:04:12 PM,4/4/2021 12:05:00 PM
71171245,USFS1032,,,4/4/2021 1:00:00 PM,,0.004,-0.003,16.7,0.7,84,4.3,83,43,14.4,7.4,0,PM 2.5,,,,4/4/2021 1:04:12 PM,4/4/2021 1:05:00 PM
71171732,USFS1032,,,4/4/2021 2:00:00 PM,,0.008,0.008,16.7,0.4,100,9.3,65,33,14.4,11.4,0,PM 2.5,,,,4/4/2021 2:04:12 PM,4/4/2021 2:05:00 PM
71172290,USFS1032,,,4/4/2021 3:00:00 PM,,-0.001,0.001,16.7,0.7,179,14.3,46,26,14.4,14.9,0,PM 2.5,,,,4/4/2021 3:04:12 PM,4/4/2021 3:09:00 PM
71172741,USFS1032,,,4/4/2021 4:00:00 PM,,0.005,0.005,16.7,1.6,255,17.3,34,20,14.4,17.8,0,PM 2.5,,,,4/4/2021 4:04:12 PM,4/4/2021 4:05:00 PM
71173275,USFS1032,,,4/4/2021 5:00:00 PM,,-0.000,-0.001,16.7,1.6,278,19.6,26,15,14.4,21.5,0,PM 2.5,,,,4/4/2021 5:04:12 PM,4/4/2021 5:05:00 PM
71173744,USFS1032,,,4/4/2021 6:00:00 PM,,0.010,0.007,16.7,1.9,279,20.6,23,11,14.4,25.4,0,PM 2.5,,,,4/4/2021 6:04:12 PM,4/4/2021 6:05:00 PM
71173789,USFS1032,32.52643,-84.7486,4/4/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.40,4/4/2021 6:09:32 PM,4/4/2021 6:11:00 PM
71174389,USFS1032,,,4/4/2021 7:00:00 PM,,0.007,0.013,16.7,1.7,244,22.0,21,10,14.4,27.2,0,PM 2.5,,,,4/4/2021 7:04:12 PM,4/4/2021 7:07:00 PM
71174951,USFS1032,,,4/4/2021 8:00:00 PM,,0.004,-0.002,16.6,1.7,274,23.0,20,10,14.4,28.7,0,PM 2.5,,,,4/4/2021 8:04:12 PM,4/4/2021 8:05:00 PM
71175466,USFS1032,,,4/4/2021 9:00:00 PM,,0.008,0.007,16.7,1.6,267,23.7,20,11,14.4,28.7,0,PM 2.5,,,,4/4/2021 9:04:12 PM,4/4/2021 9:05:00 PM
71176138,USFS1032,,,4/4/2021 10:00:00 PM,,0.008,0.009,16.7,1.5,239,24.0,20,11,14.4,28.3,0,PM 2.5,,,,4/4/2021 10:04:12 PM,4/4/2021 10:05:00 PM
71176715,USFS1032,,,4/4/2021 11:00:00 PM,,0.013,0.015,16.7,1.3,225,23.8,21,11,14.4,27.9,0,PM 2.5,,,,4/4/2021 11:04:12 PM,4/4/2021 11:09:00 PM
71177236,USFS1032,,,4/5/2021 12:00:00 AM,,0.010,0.008,16.7,0.8,208,21.7,26,14,14.4,25.4,0,PM 2.5,,,,4/5/2021 12:04:12 AM,4/5/2021 12:10:00 AM
71177667,USFS1032,,,4/5/2021 1:00:00 AM,,0.004,0.007,16.6,0.3,187,19.1,30,16,14.4,21.8,0,PM 2.5,,,,4/5/2021 1:04:12 AM,4/5/2021 1:05:00 AM
71178136,USFS1032,,,4/5/2021 2:00:00 AM,,0.010,0.013,16.7,0.3,279,16.3,38,19,14.4,19.2,0,PM 2.5,,,,4/5/2021 2:04:12 AM,4/5/2021 2:05:00 AM
71178685,USFS1032,,,4/5/2021 3:00:00 AM,,0.011,0.009,16.7,0.3,289,14.0,47,23,14.4,17.1,0,PM 2.5,,,,4/5/2021 3:04:12 AM,4/5/2021 3:09:00 AM
71179175,USFS1032,,,4/5/2021 4:00:00 AM,,0.012,0.013,16.7,0.3,350,11.5,57,28,14.4,14.8,0,PM 2.5,,,,4/5/2021 4:04:12 AM,4/5/2021 4:09:00 AM
71179624,USFS1032,,,4/5/2021 5:00:00 AM,,0.012,0.012,16.7,0.3,136,11.0,60,30,14.4,13.6,0,PM 2.5,,,,4/5/2021 5:04:12 AM,4/5/2021 5:05:00 AM
71180089,USFS1032,,,4/5/2021 6:00:00 AM,,0.014,0.014,16.7,0.3,127,10.1,67,34,14.4,12.7,0,PM 2.5,,,,4/5/2021 6:04:12 AM,4/5/2021 6:05:00 AM
71180133,USFS1032,32.52643,-84.74843,4/5/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.40,4/5/2021 6:09:24 AM,4/5/2021 6:11:00 AM
71180635,USFS1032,,,4/5/2021 7:00:00 AM,,0.016,0.014,16.7,0.3,0,8.5,76,38,14.4,11.5,0,PM 2.5,,,,4/5/2021 7:04:12 AM,4/5/2021 7:07:00 AM
71181106,USFS1032,,,4/5/2021 8:00:00 AM,,0.023,0.025,16.7,0.3,100,7.7,81,41,14.4,10.6,0,PM 2.5,,,,4/5/2021 8:04:12 AM,4/5/2021 8:05:00 AM
71181688,USFS1032,,,4/5/2021 9:00:00 AM,,0.021,0.016,16.7,0.4,153,7.0,84,43,14.4,9.5,0,PM 2.5,,,,4/5/2021 9:04:12 AM,4/5/2021 9:10:00 AM
71182178,USFS1032,,,4/5/2021 10:00:00 AM,,0.018,0.022,16.7,0.5,305,5.9,85,43,14.4,8.9,0,PM 2.5,,,,4/5/2021 10:04:12 AM,4/5/2021 10:05:00 AM
71182692,USFS1032,,,4/5/2021 11:00:00 AM,,0.022,0.017,16.7,0.4,306,5.5,87,44,14.4,8.0,0,PM 2.5,,,,4/5/2021 11:04:12 AM,4/5/2021 11:05:00 AM
71183410,USFS1032,,,4/5/2021 12:00:00 PM,,0.013,0.020,16.7,0.4,64,5.6,87,44,14.4,8.3,0,PM 2.5,,,,4/5/2021 12:04:12 PM,4/5/2021 12:05:00 PM
71184647,USFS1032,,,4/5/2021 1:00:00 PM,,-0.005,-0.005,16.7,0.7,125,6.9,83,44,14.4,10.1,0,PM 2.5,,,,4/5/2021 1:04:12 PM,4/5/2021 1:05:00 PM
71185395,USFS1032,,,4/5/2021 2:00:00 PM,,-0.000,0.005,16.7,0.9,165,12.0,68,35,14.4,14.1,0,PM 2.5,,,,4/5/2021 2:04:12 PM,4/5/2021 2:05:00 PM
71185960,USFS1032,,,4/5/2021 3:00:00 PM,,0.004,0.005,16.7,1.2,241,16.1,53,30,14.4,16.4,0,PM 2.5,,,,4/5/2021 3:04:12 PM,4/5/2021 3:06:00 PM
71186609,USFS1032,,,4/5/2021 4:00:00 PM,,0.005,0.005,16.7,1.1,201,20.3,40,24,14.4,20.0,0,PM 2.5,,,,4/5/2021 4:04:12 PM,4/5/2021 4:05:00 PM
71187293,USFS1032,,,4/5/2021 5:00:00 PM,,-0.000,-0.005,16.7,1.4,213,23.3,26,16,14.4,24.6,0,PM 2.5,,,,4/5/2021 5:04:12 PM,4/5/2021 5:09:00 PM
71187907,USFS1032,,,4/5/2021 6:00:00 PM,,0.015,0.020,16.7,1.5,261,24.7,21,11,14.4,28.9,0,PM 2.5,,,,4/5/2021 6:04:12 PM,4/5/2021 6:05:00 PM
71187987,USFS1032,32.52647,-84.74849,4/5/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.38,4/5/2021 6:09:25 PM,4/5/2021 6:11:00 PM
71188848,USFS1032,,,4/5/2021 7:00:00 PM,,0.039,0.039,16.7,1.4,183,25.5,21,11,14.4,29.8,0,PM 2.5,,,,4/5/2021 7:04:12 PM,4/5/2021 7:09:00 PM
71189419,USFS1032,,,4/5/2021 8:00:00 PM,,0.044,0.037,16.6,1.5,165,26.9,17,10,14.4,31.4,0,PM 2.5,,,,4/5/2021 8:04:12 PM,4/5/2021 8:07:00 PM
71190072,USFS1032,,,4/5/2021 9:00:00 PM,,0.015,0.019,16.7,1.5,212,27.1,16,9,14.4,31.8,0,PM 2.5,,,,4/5/2021 9:04:12 PM,4/5/2021 9:05:00 PM
71191137,USFS1032,,,4/5/2021 10:00:00 PM,,0.014,0.007,16.7,1.5,212,27.3,17,9,14.4,32.1,0,PM 2.5,,,,4/5/2021 10:04:12 PM,4/5/2021 10:07:00 PM
71192104,USFS1032,,,4/5/2021 11:00:00 PM,,0.010,0.016,16.7,1.3,220,26.8,19,10,14.4,31.3,0,PM 2.5,,,,4/5/2021 11:04:12 PM,4/5/2021 11:07:00 PM
71192688,USFS1032,,,4/6/2021 12:00:00 AM,,0.015,0.014,16.7,0.7,208,24.5,25,12,14.4,28.9,0,PM 2.5,,,,4/6/2021 12:04:12 AM,4/6/2021 12:05:00 AM
71193159,USFS1032,,,4/6/2021 1:00:00 AM,,0.058,0.067,16.6,0.5,201,21.7,30,16,14.4,24.9,0,PM 2.5,,,,4/6/2021 1:04:12 AM,4/6/2021 1:05:00 AM
71193643,USFS1032,,,4/6/2021 2:00:00 AM,,0.156,0.169,16.7,0.4,236,19.8,35,18,14.4,22.5,0,PM 2.5,,,,4/6/2021 2:04:12 AM,4/6/2021 2:07:00 AM
71194144,USFS1032,,,4/6/2021 3:00:00 AM,,0.211,0.198,16.6,0.3,305,16.4,47,21,14.4,20.7,0,PM 2.5,,,,4/6/2021 3:04:12 AM,4/6/2021 3:06:00 AM
71194680,USFS1032,,,4/6/2021 4:00:00 AM,,0.125,0.118,16.7,0.5,44,14.1,58,28,14.4,17.5,0,PM 2.5,,,,4/6/2021 4:04:12 AM,4/6/2021 4:05:00 AM
71195211,USFS1032,,,4/6/2021 5:00:00 AM,,0.091,0.092,16.7,0.5,129,13.1,64,32,14.4,15.6,0,PM 2.5,,,,4/6/2021 5:04:12 AM,4/6/2021 5:05:00 AM
71195762,USFS1032,,,4/6/2021 6:00:00 AM,,0.043,0.040,16.7,0.4,124,12.4,70,35,14.4,14.7,0,PM 2.5,,,,4/6/2021 6:04:12 AM,4/6/2021 6:07:00 AM
71195777,USFS1032,32.52646,-84.74828,4/6/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.36,4/6/2021 6:09:25 AM,4/6/2021 6:10:00 AM
71196242,USFS1032,,,4/6/2021 7:00:00 AM,,0.053,0.055,16.7,0.3,302,10.7,76,36,14.4,14.0,0,PM 2.5,,,,4/6/2021 7:04:12 AM,4/6/2021 7:05:00 AM
71196785,USFS1032,,,4/6/2021 8:00:00 AM,,0.051,0.050,16.7,0.3,307,9.5,80,37,14.4,13.0,0,PM 2.5,,,,4/6/2021 8:04:12 AM,4/6/2021 8:05:00 AM
71197343,USFS1032,,,4/6/2021 9:00:00 AM,,0.056,0.055,16.7,0.3,176,9.4,80,38,14.4,12.4,0,PM 2.5,,,,4/6/2021 9:04:12 AM,4/6/2021 9:05:00 AM
71198077,USFS1032,,,4/6/2021 10:00:00 AM,,0.073,0.077,16.7,0.3,162,9.3,82,38,14.4,12.4,0,PM 2.5,,,,4/6/2021 10:04:12 AM,4/6/2021 10:05:00 AM
71198644,USFS1032,,,4/6/2021 11:00:00 AM,,0.057,0.055,16.7,0.3,113,8.6,84,37,14.4,12.2,0,PM 2.5,,,,4/6/2021 11:04:12 AM,4/6/2021 11:05:00 AM
71199367,USFS1032,,,4/6/2021 12:00:00 PM,,0.049,0.045,16.7,0.3,102,7.8,85,35,14.4,12.0,0,PM 2.5,,,,4/6/2021 12:04:12 PM,4/6/2021 12:05:00 PM
71200534,USFS1032,,,4/6/2021 1:00:00 PM,,0.019,0.018,16.7,0.3,27,9.4,83,35,14.4,13.9,0,PM 2.5,,,,4/6/2021 1:04:12 PM,4/6/2021 1:05:00 PM
71201102,USFS1032,,,4/6/2021 2:00:00 PM,,0.009,0.016,16.7,0.9,227,14.3,69,29,14.4,18.2,0,PM 2.5,,,,4/6/2021 2:04:12 PM,4/6/2021 2:05:00 PM
71201762,USFS1032,,,4/6/2021 3:00:00 PM,,0.024,0.017,16.7,1.2,296,17.7,62,28,14.4,19.9,0,PM 2.5,,,,4/6/2021 3:04:12 PM,4/6/2021 3:07:00 PM
71202359,USFS1032,,,4/6/2021 4:00:00 PM,,-0.000,0.001,16.6,1.5,271,21.9,51,26,14.4,23.1,0,PM 2.5,,,,4/6/2021 4:04:12 PM,4/6/2021 4:09:00 PM
71203009,USFS1032,,,4/6/2021 5:00:00 PM,,0.011,0.016,16.7,1.6,222,24.7,38,21,14.4,26.1,0,PM 2.5,,,,4/6/2021 5:04:12 PM,4/6/2021 5:05:00 PM
71203627,USFS1032,,,4/6/2021 6:00:00 PM,,0.063,0.064,16.7,1.5,230,25.6,30,15,14.4,29.5,0,PM 2.5,,,,4/6/2021 6:04:12 PM,4/6/2021 6:05:00 PM
71203764,USFS1032,32.52647,-84.74849,4/6/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.40,4/6/2021 6:09:24 PM,4/6/2021 6:14:00 PM
71204506,USFS1032,,,4/6/2021 7:00:00 PM,,0.110,0.123,16.6,1.3,188,26.1,28,14,14.4,29.8,0,PM 2.5,,,,4/6/2021 7:04:12 PM,4/6/2021 7:06:00 PM
71205152,USFS1032,,,4/6/2021 8:00:00 PM,,0.108,0.103,16.6,1.4,282,27.1,25,13,14.4,31.3,0,PM 2.5,,,,4/6/2021 8:04:12 PM,4/6/2021 8:07:00 PM
71205800,USFS1032,,,4/6/2021 9:00:00 PM,,0.072,0.069,16.6,1.5,270,27.8,25,12,14.4,32.1,0,PM 2.5,,,,4/6/2021 9:04:12 PM,4/6/2021 9:09:00 PM
71206729,USFS1032,,,4/6/2021 10:00:00 PM,,0.031,0.031,16.7,1.4,205,28.1,22,11,14.4,32.5,0,PM 2.5,,,,4/6/2021 10:04:12 PM,4/6/2021 10:05:00 PM
71207705,USFS1032,,,4/6/2021 11:00:00 PM,,0.024,0.017,16.6,1.3,240,27.5,24,12,14.4,32.1,0,PM 2.5,,,,4/6/2021 11:04:12 PM,4/6/2021 11:05:00 PM
71208466,USFS1032,,,4/7/2021 12:00:00 AM,,0.031,0.034,16.7,0.5,188,25.4,32,15,14.4,29.7,0,PM 2.5,,,,4/7/2021 12:04:12 AM,4/7/2021 12:05:00 AM
71209001,USFS1032,,,4/7/2021 1:00:00 AM,,0.023,0.025,16.6,0.5,171,23.0,37,19,14.4,26.0,0,PM 2.5,,,,4/7/2021 1:04:12 AM,4/7/2021 1:05:00 AM
71209645,USFS1032,,,4/7/2021 2:00:00 AM,,0.023,0.017,16.7,0.3,191,21.3,41,21,14.4,23.6,0,PM 2.5,,,,4/7/2021 2:04:12 AM,4/7/2021 2:09:00 AM
71210283,USFS1032,,,4/7/2021 3:00:00 AM,,0.020,0.025,16.7,0.7,209,20.7,42,23,14.4,22.3,0,PM 2.5,,,,4/7/2021 3:04:12 AM,4/7/2021 3:07:00 AM
71210824,USFS1032,,,4/7/2021 4:00:00 AM,,0.037,0.034,16.7,0.3,300,17.3,56,26,14.4,20.7,0,PM 2.5,,,,4/7/2021 4:04:12 AM,4/7/2021 4:05:00 AM
71211297,USFS1032,,,4/7/2021 5:00:00 AM,,0.045,0.044,16.7,0.3,47,15.1,64,29,14.4,18.6,0,PM 2.5,,,,4/7/2021 5:04:12 AM,4/7/2021 5:05:00 AM
71211787,USFS1032,,,4/7/2021 6:00:00 AM,,0.060,0.063,16.7,0.3,121,13.9,71,33,14.4,17.1,0,PM 2.5,,,,4/7/2021 6:04:12 AM,4/7/2021 6:05:00 AM
