MasterTable_ID,Alias,Latitude,Longitude,Date/Time/GMT,Start Date/Time (GMT),COncRT,ConcHr,Flow,W/S,W/D,AT,RHx,RHi,BV,FT,Alarm,Type,Serial Number,Version,Sys. Volts,TimeStamp,PDate
71047740,USFS1033,,,3/27/2021 10:00:00 AM,,0.010,-0.004,16.7,0.4,231,19.6,100,45,13.8,29.3,0,PM 2.5,,,,3/27/2021 10:04:29 AM,3/27/2021 10:05:00 AM
71048316,USFS1033,,,3/27/2021 11:00:00 AM,,0.015,0.018,16.7,0.5,169,20.0,100,45,13.8,29.6,0,PM 2.5,,,,3/27/2021 11:04:30 AM,3/27/2021 11:05:00 AM
71048965,USFS1033,,,3/27/2021 12:00:00 PM,,-0.001,0.002,16.7,0.4,95,19.7,99,45,13.8,29.2,0,PM 2.5,,,,3/27/2021 12:04:31 PM,3/27/2021 12:05:00 PM
71049505,USFS1033,,,3/27/2021 1:00:00 PM,,0.002,0.020,16.7,0.5,126,20.6,99,45,13.8,30.3,0,PM 2.5,,,,3/27/2021 1:04:32 PM,3/27/2021 1:07:00 PM
71050020,USFS1033,,,3/27/2021 2:00:00 PM,,0.042,0.022,16.7,1.7,200,21.8,95,44,14.0,30.2,0,PM 2.5,,,,3/27/2021 2:04:33 PM,3/27/2021 2:05:00 PM
71050571,USFS1033,,,3/27/2021 3:00:00 PM,,-0.004,-0.004,16.7,1.8,206,22.8,84,42,14.0,30.1,0,PM 2.5,,,,3/27/2021 3:04:34 PM,3/27/2021 3:05:00 PM
71051167,USFS1033,,,3/27/2021 4:00:00 PM,,-0.003,-0.005,16.7,2.0,203,24.6,71,35,14.0,32.8,0,PM 2.5,,,,3/27/2021 4:04:35 PM,3/27/2021 4:07:00 PM
71051709,USFS1033,,,3/27/2021 5:00:00 PM,,0.001,0.001,16.7,2.0,217,26.7,63,31,14.0,34.7,0,PM 2.5,,,,3/27/2021 5:04:36 PM,3/27/2021 5:05:00 PM
71052270,USFS1033,,,3/27/2021 6:00:00 PM,,-0.001,0.005,16.7,2.5,207,27.7,58,30,14.0,35.4,0,PM 2.5,,,,3/27/2021 6:04:14 PM,3/27/2021 6:11:00 PM
71052271,USFS1033,32.45254,-84.77654,3/27/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.28,3/27/2021 6:09:23 PM,3/27/2021 6:11:00 PM
71052897,USFS1033,,,3/27/2021 7:00:00 PM,,0.007,0.002,16.7,2.5,214,28.7,53,29,14.0,35.4,0,PM 2.5,,,,3/27/2021 7:04:15 PM,3/27/2021 7:07:00 PM
71053478,USFS1033,,,3/27/2021 8:00:00 PM,,0.005,0.008,16.7,2.9,213,29.3,48,27,14.0,36.0,0,PM 2.5,,,,3/27/2021 8:04:16 PM,3/27/2021 8:05:00 PM
71054004,USFS1033,,,3/27/2021 9:00:00 PM,,0.009,0.009,16.7,2.4,224,28.9,49,27,14.0,35.2,0,PM 2.5,,,,3/27/2021 9:04:17 PM,3/27/2021 9:05:00 PM
71054507,USFS1033,,,3/27/2021 10:00:00 PM,,0.005,0.011,16.7,2.4,221,28.6,51,28,14.0,34.9,0,PM 2.5,,,,3/27/2021 10:04:18 PM,3/27/2021 10:07:00 PM
71055064,USFS1033,,,3/27/2021 11:00:00 PM,,0.012,0.006,16.7,1.9,219,27.9,54,30,14.0,33.9,0,PM 2.5,,,,3/27/2021 11:04:19 PM,3/27/2021 11:05:00 PM
71055648,USFS1033,,,3/28/2021 12:00:00 AM,,0.016,0.017,16.7,1.8,213,26.6,61,34,14.0,31.9,0,PM 2.5,,,,3/28/2021 12:04:20 AM,3/28/2021 12:05:00 AM
71056208,USFS1033,,,3/28/2021 1:00:00 AM,,0.014,0.015,16.6,0.8,226,24.5,73,39,14.0,29.8,0,PM 2.5,,,,3/28/2021 1:04:21 AM,3/28/2021 1:05:00 AM
71056899,USFS1033,,,3/28/2021 2:00:00 AM,,0.013,0.011,16.7,0.5,304,22.9,79,42,14.0,28.2,0,PM 2.5,,,,3/28/2021 2:04:22 AM,3/28/2021 2:05:00 AM
71057469,USFS1033,,,3/28/2021 3:00:00 AM,,0.010,0.010,16.7,0.7,250,22.6,76,42,14.0,27.1,0,PM 2.5,,,,3/28/2021 3:04:23 AM,3/28/2021 3:07:00 AM
71058015,USFS1033,,,3/28/2021 4:00:00 AM,,0.008,0.010,16.7,1.3,220,22.3,73,42,14.0,26.4,0,PM 2.5,,,,3/28/2021 4:04:24 AM,3/28/2021 4:07:00 AM
71058522,USFS1033,,,3/28/2021 5:00:00 AM,,0.003,-0.000,16.7,2.0,216,22.3,68,41,14.0,26.0,0,PM 2.5,,,,3/28/2021 5:04:25 AM,3/28/2021 5:05:00 AM
71059166,USFS1033,,,3/28/2021 6:00:00 AM,,0.008,0.008,16.7,2.2,211,21.9,69,41,14.0,25.6,0,PM 2.5,,,,3/28/2021 6:04:26 AM,3/28/2021 6:05:00 AM
71059237,USFS1033,32.45258,-84.77654,3/28/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.31,3/28/2021 6:09:26 AM,3/28/2021 6:12:00 AM
71059809,USFS1033,,,3/28/2021 7:00:00 AM,,0.009,0.014,16.7,1.7,216,21.1,73,42,14.0,25.1,0,PM 2.5,,,,3/28/2021 7:04:27 AM,3/28/2021 7:05:00 AM
71060395,USFS1033,,,3/28/2021 8:00:00 AM,,-0.002,-0.005,16.7,1.0,234,19.8,80,44,14.0,24.4,0,PM 2.5,,,,3/28/2021 8:04:28 AM,3/28/2021 8:05:00 AM
71060912,USFS1033,,,3/28/2021 9:00:00 AM,,-0.005,-0.000,16.7,1.0,221,18.8,86,45,13.8,25.2,0,PM 2.5,,,,3/28/2021 9:04:29 AM,3/28/2021 9:05:00 AM
71061456,USFS1033,,,3/28/2021 10:00:00 AM,,-0.005,-0.005,16.7,0.7,302,17.8,95,45,13.7,25.8,0,PM 2.5,,,,3/28/2021 10:04:30 AM,3/28/2021 10:09:00 AM
71062093,USFS1033,,,3/28/2021 11:00:00 AM,,0.023,0.019,16.7,1.0,242,18.7,94,45,13.8,27.0,0,PM 2.5,,,,3/28/2021 11:04:31 AM,3/28/2021 11:05:00 AM
71062661,USFS1033,,,3/28/2021 12:00:00 PM,,-0.005,-0.005,16.7,1.5,214,18.7,96,45,13.6,27.9,0,PM 2.5,,,,3/28/2021 12:04:32 PM,3/28/2021 12:05:00 PM
71063220,USFS1033,,,3/28/2021 1:00:00 PM,,0.015,0.016,16.7,2.1,211,19.2,94,45,13.6,28.3,0,PM 2.5,,,,3/28/2021 1:04:33 PM,3/28/2021 1:05:00 PM
71063754,USFS1033,,,3/28/2021 2:00:00 PM,,0.020,0.026,16.7,2.4,215,20.9,85,45,14.0,27.3,0,PM 2.5,,,,3/28/2021 2:04:34 PM,3/28/2021 2:07:00 PM
71064267,USFS1033,,,3/28/2021 3:00:00 PM,,-0.000,-0.005,16.7,2.2,220,23.2,74,40,14.0,28.7,0,PM 2.5,,,,3/28/2021 3:04:35 PM,3/28/2021 3:05:00 PM
71064818,USFS1033,,,3/28/2021 4:00:00 PM,,0.009,0.013,16.7,2.8,219,24.7,68,36,14.0,31.1,0,PM 2.5,,,,3/28/2021 4:04:35 PM,3/28/2021 4:05:00 PM
71065398,USFS1033,,,3/28/2021 5:00:00 PM,,-0.002,-0.005,16.7,3.1,211,25.4,66,35,14.0,31.6,0,PM 2.5,,,,3/28/2021 5:04:35 PM,3/28/2021 5:05:00 PM
71065948,USFS1033,,,3/28/2021 6:00:00 PM,,0.044,0.060,16.7,2.7,223,25.4,67,35,14.0,32.0,0,PM 2.5,,,,3/28/2021 6:04:12 PM,3/28/2021 6:07:00 PM
71065995,USFS1033,32.45259,-84.77654,3/28/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.32,3/28/2021 6:09:20 PM,3/28/2021 6:12:00 PM
71066566,USFS1033,,,3/28/2021 7:00:00 PM,,-0.005,-0.005,16.7,1.4,255,20.2,96,45,13.6,29.3,0,PM 2.5,,,,3/28/2021 7:04:12 PM,3/28/2021 7:05:00 PM
71067227,USFS1033,,,3/28/2021 8:00:00 PM,,-0.005,-0.005,16.7,1.0,256,20.0,94,45,13.7,28.2,0,PM 2.5,,,,3/28/2021 8:04:12 PM,3/28/2021 8:07:00 PM
71067739,USFS1033,,,3/28/2021 9:00:00 PM,,0.018,0.013,16.7,1.0,241,19.6,98,46,13.7,28.9,0,PM 2.5,,,,3/28/2021 9:04:12 PM,3/28/2021 9:05:00 PM
71068245,USFS1033,,,3/28/2021 10:00:00 PM,,0.027,0.039,16.7,1.2,313,19.9,95,45,13.9,28.0,0,PM 2.5,,,,3/28/2021 10:04:12 PM,3/28/2021 10:05:00 PM
71068842,USFS1033,,,3/28/2021 11:00:00 PM,,0.015,0.014,16.7,1.6,355,18.0,86,43,14.0,24.5,0,PM 2.5,,,,3/28/2021 11:04:12 PM,3/28/2021 11:05:00 PM
71069565,USFS1033,,,3/29/2021 12:00:00 AM,,-0.002,-0.005,16.7,1.3,323,17.0,78,42,14.0,22.2,0,PM 2.5,,,,3/29/2021 12:04:12 AM,3/29/2021 12:05:00 AM
71070270,USFS1033,,,3/29/2021 1:00:00 AM,,-0.001,0.004,16.6,1.1,338,16.3,77,42,14.1,21.0,0,PM 2.5,,,,3/29/2021 1:04:12 AM,3/29/2021 1:07:00 AM
71070811,USFS1033,,,3/29/2021 2:00:00 AM,,0.005,0.005,16.7,0.9,351,15.8,73,41,14.1,20.3,0,PM 2.5,,,,3/29/2021 2:04:12 AM,3/29/2021 2:05:00 AM
71071489,USFS1033,,,3/29/2021 3:00:00 AM,,0.007,0.002,16.7,0.9,340,15.0,67,37,14.1,19.4,0,PM 2.5,,,,3/29/2021 3:04:12 AM,3/29/2021 3:05:00 AM
71072157,USFS1033,,,3/29/2021 4:00:00 AM,,0.009,0.010,16.7,0.6,347,13.8,74,39,14.1,18.6,0,PM 2.5,,,,3/29/2021 4:04:12 AM,3/29/2021 4:05:00 AM
71072713,USFS1033,,,3/29/2021 5:00:00 AM,,0.006,0.011,16.7,0.5,316,12.6,82,43,14.1,17.5,0,PM 2.5,,,,3/29/2021 5:04:12 AM,3/29/2021 5:05:00 AM
71073201,USFS1033,,,3/29/2021 6:00:00 AM,,0.027,0.028,16.7,0.7,10,11.9,82,43,14.0,17.1,0,PM 2.5,,,,3/29/2021 6:04:12 AM,3/29/2021 6:05:00 AM
71073259,USFS1033,32.45261,-84.7766,3/29/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.31,3/29/2021 6:09:23 AM,3/29/2021 6:12:00 AM
71073736,USFS1033,,,3/29/2021 7:00:00 AM,,-0.005,-0.005,16.7,0.8,1,11.7,77,42,14.1,16.2,0,PM 2.5,,,,3/29/2021 7:04:12 AM,3/29/2021 7:05:00 AM
71074319,USFS1033,,,3/29/2021 8:00:00 AM,,0.002,0.004,16.7,0.9,1,10.9,78,42,14.1,15.6,0,PM 2.5,,,,3/29/2021 8:04:12 AM,3/29/2021 8:09:00 AM
71074829,USFS1033,,,3/29/2021 9:00:00 AM,,0.004,0.002,16.7,1.5,15,10.7,67,38,14.1,14.7,0,PM 2.5,,,,3/29/2021 9:04:12 AM,3/29/2021 9:05:00 AM
71075424,USFS1033,,,3/29/2021 10:00:00 AM,,0.012,0.007,16.7,1.2,2,9.4,69,39,14.1,13.5,0,PM 2.5,,,,3/29/2021 10:04:12 AM,3/29/2021 10:05:00 AM
71076060,USFS1033,,,3/29/2021 11:00:00 AM,,0.004,0.009,16.7,0.9,349,7.9,78,43,14.1,12.1,0,PM 2.5,,,,3/29/2021 11:04:12 AM,3/29/2021 11:05:00 AM
71076819,USFS1033,,,3/29/2021 12:00:00 PM,,0.004,-0.001,16.7,1.0,355,6.9,77,43,14.0,11.2,0,PM 2.5,,,,3/29/2021 12:04:12 PM,3/29/2021 12:05:00 PM
71078130,USFS1033,,,3/29/2021 1:00:00 PM,,-0.005,-0.005,16.7,1.3,7,8.0,68,37,14.1,12.7,0,PM 2.5,,,,3/29/2021 1:04:12 PM,3/29/2021 1:05:00 PM
71078913,USFS1033,,,3/29/2021 2:00:00 PM,,0.003,0.005,16.7,2.3,23,10.2,54,28,14.1,15.9,0,PM 2.5,,,,3/29/2021 2:04:12 PM,3/29/2021 2:05:00 PM
71079500,USFS1033,,,3/29/2021 3:00:00 PM,,-0.001,-0.005,16.7,2.0,71,13.0,41,23,14.0,18.4,0,PM 2.5,,,,3/29/2021 3:04:12 PM,3/29/2021 3:05:00 PM
71080234,USFS1033,,,3/29/2021 4:00:00 PM,,0.002,-0.001,16.7,1.9,68,14.8,37,20,14.0,21.7,0,PM 2.5,,,,3/29/2021 4:04:12 PM,3/29/2021 4:05:00 PM
71080935,USFS1033,,,3/29/2021 5:00:00 PM,,0.008,0.017,16.7,1.6,68,16.7,34,18,14.0,24.4,0,PM 2.5,,,,3/29/2021 5:04:12 PM,3/29/2021 5:05:00 PM
71081546,USFS1033,,,3/29/2021 6:00:00 PM,,0.006,0.003,16.7,1.7,178,18.2,31,16,14.0,26.2,0,PM 2.5,,,,3/29/2021 6:04:12 PM,3/29/2021 6:05:00 PM
71081592,USFS1033,32.45257,-84.77656,3/29/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.32,3/29/2021 6:09:25 PM,3/29/2021 6:10:00 PM
71082320,USFS1033,,,3/29/2021 7:00:00 PM,,0.007,0.009,16.7,1.6,33,20.0,29,15,14.0,28.2,0,PM 2.5,,,,3/29/2021 7:04:12 PM,3/29/2021 7:05:00 PM
71083028,USFS1033,,,3/29/2021 8:00:00 PM,,0.005,0.003,16.7,1.6,167,21.1,27,14,14.0,29.4,0,PM 2.5,,,,3/29/2021 8:04:12 PM,3/29/2021 8:05:00 PM
71083819,USFS1033,,,3/29/2021 9:00:00 PM,,0.001,0.001,16.7,1.6,29,21.8,24,13,14.0,29.8,0,PM 2.5,,,,3/29/2021 9:04:12 PM,3/29/2021 9:07:00 PM
71084593,USFS1033,,,3/29/2021 10:00:00 PM,,0.011,0.019,16.7,1.4,127,22.5,23,13,14.0,30.5,0,PM 2.5,,,,3/29/2021 10:04:12 PM,3/29/2021 10:05:00 PM
71085667,USFS1033,,,3/29/2021 11:00:00 PM,,0.020,0.011,16.7,1.2,160,21.3,26,14,14.0,29.3,0,PM 2.5,,,,3/29/2021 11:04:12 PM,3/29/2021 11:05:00 PM
71086519,USFS1033,,,3/30/2021 12:00:00 AM,,-0.005,-0.005,16.7,0.9,94,19.4,35,19,14.0,24.8,0,PM 2.5,,,,3/30/2021 12:04:12 AM,3/30/2021 12:08:00 AM
71087112,USFS1033,,,3/30/2021 1:00:00 AM,,0.009,0.006,16.6,0.6,52,15.9,51,26,14.1,21.0,0,PM 2.5,,,,3/30/2021 1:04:12 AM,3/30/2021 1:07:00 AM
71087635,USFS1033,,,3/30/2021 2:00:00 AM,,0.004,0.002,16.7,0.5,97,14.6,54,30,14.1,18.7,0,PM 2.5,,,,3/30/2021 2:04:12 AM,3/30/2021 2:05:00 AM
71088201,USFS1033,,,3/30/2021 3:00:00 AM,,0.013,0.009,16.7,0.4,57,12.9,68,35,14.1,17.3,0,PM 2.5,,,,3/30/2021 3:04:12 AM,3/30/2021 3:05:00 AM
71088744,USFS1033,,,3/30/2021 4:00:00 AM,,-0.000,0.003,16.7,0.4,73,11.6,75,37,14.1,16.2,0,PM 2.5,,,,3/30/2021 4:04:12 AM,3/30/2021 4:05:00 AM
71089256,USFS1033,,,3/30/2021 5:00:00 AM,,0.010,0.013,16.7,0.4,94,10.6,80,40,14.1,15.4,0,PM 2.5,,,,3/30/2021 5:04:12 AM,3/30/2021 5:05:00 AM
71089754,USFS1033,,,3/30/2021 6:00:00 AM,,0.008,0.006,16.7,0.3,92,9.4,91,44,14.0,14.9,0,PM 2.5,,,,3/30/2021 6:04:12 AM,3/30/2021 6:05:00 AM
71089828,USFS1033,32.45261,-84.7766,3/30/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.32,3/30/2021 6:11:01 AM,3/30/2021 6:12:00 AM
71090313,USFS1033,,,3/30/2021 7:00:00 AM,,0.012,0.011,16.7,0.5,116,9.3,90,44,14.0,15.1,0,PM 2.5,,,,3/30/2021 7:04:12 AM,3/30/2021 7:05:00 AM
71090858,USFS1033,,,3/30/2021 8:00:00 AM,,-0.005,-0.005,16.7,0.5,74,9.9,84,44,14.0,14.7,0,PM 2.5,,,,3/30/2021 8:04:12 AM,3/30/2021 8:05:00 AM
71091394,USFS1033,,,3/30/2021 9:00:00 AM,,0.013,0.005,16.7,0.5,90,10.8,88,45,13.9,16.5,0,PM 2.5,,,,3/30/2021 9:04:12 AM,3/30/2021 9:05:00 AM
71092007,USFS1033,,,3/30/2021 10:00:00 AM,,0.012,0.020,16.7,0.8,97,11.0,92,45,13.8,17.8,0,PM 2.5,,,,3/30/2021 10:04:12 AM,3/30/2021 10:05:00 AM
71092632,USFS1033,,,3/30/2021 11:00:00 AM,,0.004,0.004,16.7,0.9,70,10.7,95,45,13.8,18.5,0,PM 2.5,,,,3/30/2021 11:04:12 AM,3/30/2021 11:05:00 AM
71093400,USFS1033,,,3/30/2021 12:00:00 PM,,0.004,0.001,16.7,1.1,69,10.6,98,45,13.7,19.1,0,PM 2.5,,,,3/30/2021 12:04:12 PM,3/30/2021 12:05:00 PM
71094621,USFS1033,,,3/30/2021 1:00:00 PM,,0.031,0.023,16.7,1.4,71,11.9,93,45,13.9,18.9,0,PM 2.5,,,,3/30/2021 1:04:12 PM,3/30/2021 1:05:00 PM
71095224,USFS1033,,,3/30/2021 2:00:00 PM,,0.001,-0.005,16.7,1.4,111,13.8,88,45,13.9,20.1,0,PM 2.5,,,,3/30/2021 2:04:12 PM,3/30/2021 2:05:00 PM
71095820,USFS1033,,,3/30/2021 3:00:00 PM,,0.014,0.032,16.7,1.7,120,15.5,85,44,14.0,21.2,0,PM 2.5,,,,3/30/2021 3:04:12 PM,3/30/2021 3:05:00 PM
71096675,USFS1033,,,3/30/2021 4:00:00 PM,,-0.000,-0.002,16.7,1.8,133,17.3,79,42,14.0,22.8,0,PM 2.5,,,,3/30/2021 4:04:12 PM,3/30/2021 4:07:00 PM
71097319,USFS1033,,,3/30/2021 5:00:00 PM,,0.001,-0.004,16.7,1.8,98,20.8,65,34,14.0,27.2,0,PM 2.5,,,,3/30/2021 5:04:12 PM,3/30/2021 5:05:00 PM
71097985,USFS1033,,,3/30/2021 6:00:00 PM,,-0.000,0.001,16.7,1.8,82,22.8,59,29,14.0,30.3,0,PM 2.5,,,,3/30/2021 6:04:12 PM,3/30/2021 6:07:00 PM
71098036,USFS1033,32.45255,-84.7766,3/30/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.31,3/30/2021 6:09:25 PM,3/30/2021 6:10:00 PM
71098775,USFS1033,,,3/30/2021 7:00:00 PM,,0.016,0.017,16.7,1.6,134,23.3,60,29,14.0,31.3,0,PM 2.5,,,,3/30/2021 7:04:12 PM,3/30/2021 7:07:00 PM
71099480,USFS1033,,,3/30/2021 8:00:00 PM,,-0.002,0.002,16.7,1.6,132,23.4,60,31,14.0,30.3,0,PM 2.5,,,,3/30/2021 8:04:12 PM,3/30/2021 8:05:00 PM
71100406,USFS1033,,,3/30/2021 9:00:00 PM,,0.017,0.019,16.7,1.4,124,23.0,64,32,14.0,29.9,0,PM 2.5,,,,3/30/2021 9:04:12 PM,3/30/2021 9:05:00 PM
71101133,USFS1033,,,3/30/2021 10:00:00 PM,,0.006,0.005,16.7,1.5,112,24.0,61,33,14.0,29.8,0,PM 2.5,,,,3/30/2021 10:04:12 PM,3/30/2021 10:05:00 PM
71102074,USFS1033,,,3/30/2021 11:00:00 PM,,0.012,0.009,16.7,1.5,122,24.1,62,33,14.0,29.9,0,PM 2.5,,,,3/30/2021 11:04:12 PM,3/30/2021 11:07:00 PM
71102847,USFS1033,,,3/31/2021 12:00:00 AM,,0.011,0.013,16.7,1.2,120,23.1,68,36,14.0,28.7,0,PM 2.5,,,,3/31/2021 12:04:12 AM,3/31/2021 12:05:00 AM
71103520,USFS1033,,,3/31/2021 1:00:00 AM,,0.019,0.022,16.6,1.2,109,21.6,74,41,14.1,26.7,0,PM 2.5,,,,3/31/2021 1:04:12 AM,3/31/2021 1:05:00 AM
71104075,USFS1033,,,3/31/2021 2:00:00 AM,,0.015,0.013,16.7,1.1,140,20.6,78,43,14.1,25.4,0,PM 2.5,,,,3/31/2021 2:04:12 AM,3/31/2021 2:05:00 AM
71104693,USFS1033,,,3/31/2021 3:00:00 AM,,-0.005,-0.005,16.7,1.1,142,20.0,81,45,13.9,25.2,0,PM 2.5,,,,3/31/2021 3:04:12 AM,3/31/2021 3:05:00 AM
71105278,USFS1033,,,3/31/2021 4:00:00 AM,,0.016,0.018,16.7,0.6,90,18.4,97,46,13.6,27.3,0,PM 2.5,,,,3/31/2021 4:04:12 AM,3/31/2021 4:05:00 AM
71105892,USFS1033,,,3/31/2021 5:00:00 AM,,0.014,0.012,16.7,1.0,104,18.1,99,45,13.6,27.8,0,PM 2.5,,,,3/31/2021 5:04:12 AM,3/31/2021 5:05:00 AM
71106445,USFS1033,,,3/31/2021 6:00:00 AM,,0.011,0.015,16.7,0.7,129,17.8,99,45,13.7,27.1,0,PM 2.5,,,,3/31/2021 6:04:12 AM,3/31/2021 6:05:00 AM
71106528,USFS1033,32.45258,-84.77654,3/31/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.29,3/31/2021 6:09:26 AM,3/31/2021 6:12:00 AM
71106997,USFS1033,,,3/31/2021 7:00:00 AM,,0.026,0.019,16.7,0.5,112,17.3,100,45,13.7,26.7,0,PM 2.5,,,,3/31/2021 7:04:12 AM,3/31/2021 7:05:00 AM
71107606,USFS1033,,,3/31/2021 8:00:00 AM,,-0.001,0.008,16.7,0.9,145,17.8,100,46,13.6,27.5,0,PM 2.5,,,,3/31/2021 8:04:12 AM,3/31/2021 8:07:00 AM
71108102,USFS1033,,,3/31/2021 9:00:00 AM,,0.021,0.023,16.7,0.4,16,17.3,100,45,13.7,26.7,0,PM 2.5,,,,3/31/2021 9:04:12 AM,3/31/2021 9:05:00 AM
71108673,USFS1033,,,3/31/2021 10:00:00 AM,,0.013,0.007,16.7,0.4,141,17.2,100,45,13.7,26.6,0,PM 2.5,,,,3/31/2021 10:04:12 AM,3/31/2021 10:05:00 AM
71109290,USFS1033,,,3/31/2021 11:00:00 AM,,-0.005,-0.005,16.7,0.5,257,17.4,100,45,13.7,26.7,0,PM 2.5,,,,3/31/2021 11:04:12 AM,3/31/2021 11:05:00 AM
71110039,USFS1033,,,3/31/2021 12:00:00 PM,,0.008,0.008,16.7,1.5,208,18.1,100,46,13.6,28.3,0,PM 2.5,,,,3/31/2021 12:04:12 PM,3/31/2021 12:05:00 PM
71111286,USFS1033,,,3/31/2021 1:00:00 PM,,0.021,0.024,16.7,1.2,225,18.8,99,45,13.7,28.7,0,PM 2.5,,,,3/31/2021 1:04:12 PM,3/31/2021 1:05:00 PM
71112061,USFS1033,,,3/31/2021 2:00:00 PM,,0.021,0.020,16.7,1.6,212,20.3,91,44,13.9,28.0,0,PM 2.5,,,,3/31/2021 2:04:12 PM,3/31/2021 2:07:00 PM
71112821,USFS1033,,,3/31/2021 3:00:00 PM,,0.001,0.004,16.7,2.0,216,21.8,79,40,14.0,28.3,0,PM 2.5,,,,3/31/2021 3:04:12 PM,3/31/2021 3:05:00 PM
71113532,USFS1033,,,3/31/2021 4:00:00 PM,,0.005,-0.000,16.7,2.4,219,23.2,71,37,14.0,29.8,0,PM 2.5,,,,3/31/2021 4:04:12 PM,3/31/2021 4:05:00 PM
71114464,USFS1033,,,3/31/2021 5:00:00 PM,,-0.000,-0.001,16.7,3.0,209,25.0,63,32,14.0,31.8,0,PM 2.5,,,,3/31/2021 5:04:12 PM,3/31/2021 5:07:00 PM
71115210,USFS1033,,,3/31/2021 6:00:00 PM,,0.003,0.007,16.7,3.0,207,26.1,58,30,14.0,33.2,0,PM 2.5,,,,3/31/2021 6:04:12 PM,3/31/2021 6:05:00 PM
71115329,USFS1033,32.45255,-84.7766,3/31/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.33,3/31/2021 6:09:26 PM,3/31/2021 6:14:00 PM
71115939,USFS1033,,,3/31/2021 7:00:00 PM,,0.008,0.007,16.7,2.5,218,26.6,56,30,14.0,33.4,0,PM 2.5,,,,3/31/2021 7:04:12 PM,3/31/2021 7:05:00 PM
71116654,USFS1033,,,3/31/2021 8:00:00 PM,,-0.005,-0.005,16.7,2.3,344,21.2,78,36,13.9,30.0,0,PM 2.5,,,,3/31/2021 8:04:12 PM,3/31/2021 8:07:00 PM
71117267,USFS1033,,,3/31/2021 9:00:00 PM,,-0.005,-0.001,16.7,0.7,229,17.1,100,46,13.5,26.9,0,PM 2.5,,,,3/31/2021 9:04:12 PM,3/31/2021 9:05:00 PM
71118038,USFS1033,,,3/31/2021 10:00:00 PM,,-0.002,0.002,16.7,1.2,150,17.1,100,48,13.5,26.6,0,PM 2.5,,,,3/31/2021 10:04:12 PM,3/31/2021 10:05:00 PM
71133099,USFS1033,32.45261,-84.77656,4/1/2021 6:00:00 AM,,,,,,,,,,,,,,,,12.34,4/1/2021 6:09:26 AM,4/1/2021 7:19:00 PM
71133103,USFS1033,32.4525,-84.7766,4/1/2021 6:00:00 PM,,,,,,,,,,,,,,,,12.11,4/1/2021 6:09:25 PM,4/1/2021 7:20:00 PM
71133107,USFS1033,,,4/1/2021 7:00:00 PM,,-0.002,0.002,16.7,1.2,150,17.1,100,48,13.5,26.6,0,PM 2.5,,,,4/1/2021 7:13:12 PM,4/1/2021 7:20:00 PM
71133856,USFS1033,,,4/1/2021 8:00:00 PM,,0.012,-0.004,15.4,3.2,13,14.1,27,20,14.0,17.8,256,PM 2.5,,,,4/1/2021 8:13:12 PM,4/1/2021 8:17:00 PM
71134606,USFS1033,,,4/1/2021 9:00:00 PM,,-0.005,-0.000,16.7,2.8,4,14.2,27,16,14.0,20.1,0,PM 2.5,,,,4/1/2021 9:13:12 PM,4/1/2021 9:14:00 PM
71135500,USFS1033,,,4/1/2021 10:00:00 PM,,0.003,0.006,16.7,3.1,8,13.3,24,14,14.0,20.1,0,PM 2.5,,,,4/1/2021 10:13:12 PM,4/1/2021 10:14:00 PM
71136595,USFS1033,,,4/1/2021 11:00:00 PM,,0.010,0.009,16.7,3.1,12,12.1,26,15,14.0,18.5,0,PM 2.5,,,,4/1/2021 11:13:12 PM,4/1/2021 11:14:00 PM
71137346,USFS1033,,,4/2/2021 12:00:00 AM,,0.003,-0.001,16.7,2.7,15,10.7,30,18,14.0,14.9,0,PM 2.5,,,,4/2/2021 12:13:12 AM,4/2/2021 12:16:00 AM
71138033,USFS1033,,,4/2/2021 1:00:00 AM,,0.004,0.011,16.6,1.5,13,9.1,35,22,14.0,12.9,0,PM 2.5,,,,4/2/2021 1:13:12 AM,4/2/2021 1:14:00 AM
71138602,USFS1033,,,4/2/2021 2:00:00 AM,,0.005,0.003,16.7,0.7,342,7.4,43,25,14.0,11.2,0,PM 2.5,,,,4/2/2021 2:13:12 AM,4/2/2021 2:14:00 AM
71139177,USFS1033,,,4/2/2021 3:00:00 AM,,0.002,0.002,16.7,1.4,11,6.8,43,26,14.0,10.1,0,PM 2.5,,,,4/2/2021 3:13:12 AM,4/2/2021 3:14:00 AM
71139671,USFS1033,,,4/2/2021 4:00:00 AM,,0.006,0.004,16.7,1.3,14,6.3,45,27,14.0,9.7,0,PM 2.5,,,,4/2/2021 4:13:12 AM,4/2/2021 4:16:00 AM
71140140,USFS1033,,,4/2/2021 5:00:00 AM,,0.002,-0.004,16.7,1.4,13,5.5,49,30,14.0,8.9,0,PM 2.5,,,,4/2/2021 5:13:12 AM,4/2/2021 5:14:00 AM
