MasterTable_ID,Alias,Latitude,Longitude,Date/Time/GMT,Start Date/Time (GMT),COncRT,ConcHr,Flow,W/S,W/D,AT,RHx,RHi,BV,FT,Alarm,Type,Serial Number,Version,Sys. Volts,TimeStamp,PDate
71525657,USFS1031,,,4/27/2021 1:00:00 PM,,-0.004,-0.005,16.7,1.7,135,18.4,78,41,14.4,18.9,0,PM 2.5,,,,4/27/2021 1:04:32 PM,4/27/2021 1:07:00 PM
71526346,USFS1031,,,4/27/2021 2:00:00 PM,,0.001,-0.001,16.7,2.3,162,20.8,74,37,14.4,22.3,0,PM 2.5,,,,4/27/2021 2:04:33 PM,4/27/2021 2:05:00 PM
71527087,USFS1031,,,4/27/2021 3:00:00 PM,,-0.001,0.001,16.7,2.5,164,23.3,64,31,14.3,25.2,0,PM 2.5,,,,4/27/2021 3:04:34 PM,4/27/2021 3:05:00 PM
71527958,USFS1031,,,4/27/2021 4:00:00 PM,,-0.000,0.001,16.7,2.4,171,24.9,57,27,14.3,27.3,0,PM 2.5,,,,4/27/2021 4:04:35 PM,4/27/2021 4:09:00 PM
71528574,USFS1031,,,4/27/2021 5:00:00 PM,,0.003,0.002,16.7,2.3,174,26.5,50,24,14.3,29.1,0,PM 2.5,,,,4/27/2021 5:04:36 PM,4/27/2021 5:05:00 PM
71529226,USFS1031,,,4/27/2021 6:00:00 PM,,0.002,-0.000,16.7,2.3,167,27.1,48,23,14.3,29.6,0,PM 2.5,,,,4/27/2021 6:04:13 PM,4/27/2021 6:05:00 PM
71529318,USFS1031,32.35327,-84.71225,4/27/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.36,4/27/2021 6:09:25 PM,4/27/2021 6:12:00 PM
71529994,USFS1031,,,4/27/2021 7:00:00 PM,,0.004,0.007,16.7,2.1,177,28.0,46,22,14.3,30.8,0,PM 2.5,,,,4/27/2021 7:04:14 PM,4/27/2021 7:07:00 PM
71530791,USFS1031,,,4/27/2021 8:00:00 PM,,0.005,0.008,16.7,2.1,186,28.9,42,20,14.3,32.1,0,PM 2.5,,,,4/27/2021 8:04:15 PM,4/27/2021 8:07:00 PM
71531554,USFS1031,,,4/27/2021 9:00:00 PM,,0.011,0.009,16.7,1.8,191,28.4,43,20,14.3,31.9,0,PM 2.5,,,,4/27/2021 9:04:16 PM,4/27/2021 9:05:00 PM
71532407,USFS1031,,,4/27/2021 10:00:00 PM,,0.005,0.006,16.7,1.9,164,28.6,42,21,14.3,31.0,0,PM 2.5,,,,4/27/2021 10:04:17 PM,4/27/2021 10:07:00 PM
71533332,USFS1031,,,4/27/2021 11:00:00 PM,,0.016,0.018,16.7,1.4,182,27.6,46,23,14.3,30.0,0,PM 2.5,,,,4/27/2021 11:04:18 PM,4/27/2021 11:05:00 PM
71534133,USFS1031,,,4/28/2021 12:00:00 AM,,0.017,0.016,16.7,0.8,162,26.0,54,27,14.3,27.7,0,PM 2.5,,,,4/28/2021 12:04:19 AM,4/28/2021 12:05:00 AM
71534648,USFS1031,,,4/28/2021 1:00:00 AM,,0.020,0.020,16.6,0.6,157,24.1,63,32,14.4,25.5,0,PM 2.5,,,,4/28/2021 1:04:20 AM,4/28/2021 1:05:00 AM
71535177,USFS1031,,,4/28/2021 2:00:00 AM,,0.024,0.024,16.7,0.5,142,22.4,69,35,14.4,23.4,0,PM 2.5,,,,4/28/2021 2:04:21 AM,4/28/2021 2:05:00 AM
71535743,USFS1031,,,4/28/2021 3:00:00 AM,,0.026,0.026,16.7,0.4,120,20.9,75,37,14.4,22.3,0,PM 2.5,,,,4/28/2021 3:04:22 AM,4/28/2021 3:05:00 AM
71536289,USFS1031,,,4/28/2021 4:00:00 AM,,0.020,0.019,16.7,0.6,127,20.8,75,38,14.4,21.6,0,PM 2.5,,,,4/28/2021 4:04:23 AM,4/28/2021 4:05:00 AM
71536837,USFS1031,,,4/28/2021 5:00:00 AM,,0.017,0.019,16.7,0.7,131,20.6,76,40,14.4,20.9,0,PM 2.5,,,,4/28/2021 5:04:24 AM,4/28/2021 5:07:00 AM
71537350,USFS1031,,,4/28/2021 6:00:00 AM,,0.023,0.021,16.7,0.6,118,19.3,82,41,14.4,20.3,0,PM 2.5,,,,4/28/2021 6:04:25 AM,4/28/2021 6:05:00 AM
71537407,USFS1031,32.35324,-84.71223,4/28/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.33,4/28/2021 6:09:21 AM,4/28/2021 6:10:00 AM
71537917,USFS1031,,,4/28/2021 7:00:00 AM,,0.012,0.014,16.7,0.3,49,18.7,86,41,14.4,20.3,0,PM 2.5,,,,4/28/2021 7:04:26 AM,4/28/2021 7:05:00 AM
71538487,USFS1031,,,4/28/2021 8:00:00 AM,,0.017,0.014,16.7,0.3,126,18.7,87,41,14.3,20.5,0,PM 2.5,,,,4/28/2021 8:04:27 AM,4/28/2021 8:05:00 AM
71539006,USFS1031,,,4/28/2021 9:00:00 AM,,0.017,0.017,16.7,0.5,122,18.7,86,42,14.3,20.1,0,PM 2.5,,,,4/28/2021 9:04:28 AM,4/28/2021 9:05:00 AM
71539560,USFS1031,,,4/28/2021 10:00:00 AM,,0.023,0.023,16.7,0.6,148,18.4,88,43,14.4,19.6,0,PM 2.5,,,,4/28/2021 10:04:29 AM,4/28/2021 10:05:00 AM
71540245,USFS1031,,,4/28/2021 11:00:00 AM,,-0.000,0.001,16.7,0.9,132,17.9,90,45,14.3,19.3,0,PM 2.5,,,,4/28/2021 11:04:30 AM,4/28/2021 11:05:00 AM
71541121,USFS1031,,,4/28/2021 12:00:00 PM,,0.017,0.019,16.7,1.1,129,17.9,90,45,14.3,19.3,0,PM 2.5,,,,4/28/2021 12:04:31 PM,4/28/2021 12:09:00 PM
71542216,USFS1031,,,4/28/2021 1:00:00 PM,,0.014,0.006,16.7,1.3,138,18.6,87,44,14.3,19.6,0,PM 2.5,,,,4/28/2021 1:04:32 PM,4/28/2021 1:05:00 PM
71542901,USFS1031,,,4/28/2021 2:00:00 PM,,-0.005,-0.005,16.7,1.9,155,21.3,75,36,14.3,23.1,0,PM 2.5,,,,4/28/2021 2:04:33 PM,4/28/2021 2:11:00 PM
71543521,USFS1031,,,4/28/2021 3:00:00 PM,,-0.004,-0.005,16.7,2.2,157,24.0,64,30,14.3,26.4,0,PM 2.5,,,,4/28/2021 3:04:34 PM,4/28/2021 3:05:00 PM
71544393,USFS1031,,,4/28/2021 4:00:00 PM,,0.004,0.008,16.7,2.3,175,26.0,58,26,14.3,29.0,0,PM 2.5,,,,4/28/2021 4:04:35 PM,4/28/2021 4:05:00 PM
71545056,USFS1031,,,4/28/2021 5:00:00 PM,,0.008,0.006,16.7,1.9,185,27.4,52,24,14.3,31.0,0,PM 2.5,,,,4/28/2021 5:04:36 PM,4/28/2021 5:09:00 PM
71545701,USFS1031,,,4/28/2021 6:00:00 PM,,0.007,0.007,16.7,2.2,194,28.1,48,22,14.3,31.3,0,PM 2.5,,,,4/28/2021 6:04:13 PM,4/28/2021 6:07:00 PM
71545737,USFS1031,32.35329,-84.71223,4/28/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.43,4/28/2021 6:09:24 PM,4/28/2021 6:10:00 PM
71546413,USFS1031,,,4/28/2021 7:00:00 PM,,0.003,0.004,16.7,2.1,191,28.9,45,21,14.2,32.2,0,PM 2.5,,,,4/28/2021 7:04:14 PM,4/28/2021 7:05:00 PM
71547171,USFS1031,,,4/28/2021 8:00:00 PM,,0.007,0.009,16.7,1.9,200,29.5,43,20,14.2,33.4,0,PM 2.5,,,,4/28/2021 8:04:15 PM,4/28/2021 8:05:00 PM
71547843,USFS1031,,,4/28/2021 9:00:00 PM,,0.005,0.004,16.7,2.1,204,29.3,44,20,14.2,32.7,0,PM 2.5,,,,4/28/2021 9:04:16 PM,4/28/2021 9:05:00 PM
71548700,USFS1031,,,4/28/2021 10:00:00 PM,,0.010,0.009,16.7,1.7,232,29.5,43,20,14.2,32.7,0,PM 2.5,,,,4/28/2021 10:04:17 PM,4/28/2021 10:05:00 PM
71549613,USFS1031,,,4/28/2021 11:00:00 PM,,0.012,0.014,16.7,1.7,209,29.1,44,20,14.2,32.5,0,PM 2.5,,,,4/28/2021 11:04:18 PM,4/28/2021 11:07:00 PM
71550246,USFS1031,,,4/29/2021 12:00:00 AM,,0.025,0.032,16.7,0.9,221,26.8,53,24,14.2,29.8,0,PM 2.5,,,,4/29/2021 12:04:19 AM,4/29/2021 12:05:00 AM
71550783,USFS1031,,,4/29/2021 1:00:00 AM,,0.038,0.035,16.6,0.4,310,23.1,69,31,14.2,26.1,0,PM 2.5,,,,4/29/2021 1:04:20 AM,4/29/2021 1:05:00 AM
71551456,USFS1031,,,4/29/2021 2:00:00 AM,,0.029,0.030,16.7,0.3,87,21.3,79,36,14.2,23.9,0,PM 2.5,,,,4/29/2021 2:04:21 AM,4/29/2021 2:07:00 AM
71552099,USFS1031,,,4/29/2021 3:00:00 AM,,0.023,0.017,16.7,0.4,131,20.9,79,37,14.3,23.0,0,PM 2.5,,,,4/29/2021 3:04:22 AM,4/29/2021 3:07:00 AM
71552700,USFS1031,,,4/29/2021 4:00:00 AM,,0.011,0.017,16.7,0.6,128,21.5,76,38,14.3,22.4,0,PM 2.5,,,,4/29/2021 4:04:23 AM,4/29/2021 4:05:00 AM
71553359,USFS1031,,,4/29/2021 5:00:00 AM,,0.016,0.013,16.7,0.8,141,21.1,77,39,14.3,21.8,0,PM 2.5,,,,4/29/2021 5:04:24 AM,4/29/2021 5:05:00 AM
71554047,USFS1031,,,4/29/2021 6:00:00 AM,,0.025,0.026,16.7,1.0,155,20.6,81,41,14.3,20.9,0,PM 2.5,,,,4/29/2021 6:04:25 AM,4/29/2021 6:07:00 AM
71554081,USFS1031,32.35328,-84.7122,4/29/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.38,4/29/2021 6:09:21 AM,4/29/2021 6:10:00 AM
71554589,USFS1031,,,4/29/2021 7:00:00 AM,,0.021,0.021,16.7,1.2,178,20.3,84,44,14.3,20.4,0,PM 2.5,,,,4/29/2021 7:04:26 AM,4/29/2021 7:05:00 AM
71555128,USFS1031,,,4/29/2021 8:00:00 AM,,0.014,0.012,16.7,1.3,194,20.3,85,44,14.3,20.3,0,PM 2.5,,,,4/29/2021 8:04:27 AM,4/29/2021 8:05:00 AM
71555803,USFS1031,,,4/29/2021 9:00:00 AM,,0.023,0.024,16.7,0.5,105,19.2,90,43,14.3,20.3,0,PM 2.5,,,,4/29/2021 9:04:28 AM,4/29/2021 9:07:00 AM
71556319,USFS1031,,,4/29/2021 10:00:00 AM,,0.015,0.023,16.7,0.4,166,18.1,95,44,14.3,19.8,0,PM 2.5,,,,4/29/2021 10:04:29 AM,4/29/2021 10:09:00 AM
71557039,USFS1031,,,4/29/2021 11:00:00 AM,,0.024,0.009,16.7,0.5,183,17.9,96,44,14.3,19.7,0,PM 2.5,,,,4/29/2021 11:04:30 AM,4/29/2021 11:05:00 AM
71557804,USFS1031,,,4/29/2021 12:00:00 PM,,0.015,0.021,16.7,0.6,174,18.3,93,45,14.3,20.0,0,PM 2.5,,,,4/29/2021 12:04:31 PM,4/29/2021 12:05:00 PM
71558927,USFS1031,,,4/29/2021 1:00:00 PM,,-0.005,-0.005,16.7,1.2,202,19.8,87,42,14.3,21.0,0,PM 2.5,,,,4/29/2021 1:04:32 PM,4/29/2021 1:05:00 PM
71559791,USFS1031,,,4/29/2021 2:00:00 PM,,-0.001,-0.001,16.7,1.8,219,21.0,81,39,14.3,22.4,0,PM 2.5,,,,4/29/2021 2:04:33 PM,4/29/2021 2:05:00 PM
71560424,USFS1031,,,4/29/2021 3:00:00 PM,,-0.005,-0.005,16.7,1.5,227,22.0,74,35,14.3,23.7,0,PM 2.5,,,,4/29/2021 3:04:34 PM,4/29/2021 3:05:00 PM
71561134,USFS1031,,,4/29/2021 4:00:00 PM,,-0.005,0.001,16.7,2.5,220,23.5,65,30,14.3,26.1,0,PM 2.5,,,,4/29/2021 4:04:35 PM,4/29/2021 4:07:00 PM
71561725,USFS1031,,,4/29/2021 5:00:00 PM,,0.001,-0.004,16.7,1.9,234,24.6,60,28,14.3,26.9,0,PM 2.5,,,,4/29/2021 5:04:36 PM,4/29/2021 5:05:00 PM
71562440,USFS1031,,,4/29/2021 6:00:00 PM,,0.008,0.011,16.7,2.4,234,26.2,53,24,14.3,29.6,0,PM 2.5,,,,4/29/2021 6:04:13 PM,4/29/2021 6:10:00 PM
71562443,USFS1031,32.3533,-84.71223,4/29/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.41,4/29/2021 6:09:23 PM,4/29/2021 6:10:00 PM
71563149,USFS1031,,,4/29/2021 7:00:00 PM,,0.003,0.002,16.7,2.2,221,27.2,49,22,14.3,30.4,0,PM 2.5,,,,4/29/2021 7:04:14 PM,4/29/2021 7:05:00 PM
71563867,USFS1031,,,4/29/2021 8:00:00 PM,,0.011,0.006,16.7,2.4,223,27.8,46,21,14.3,31.3,0,PM 2.5,,,,4/29/2021 8:04:15 PM,4/29/2021 8:05:00 PM
71564642,USFS1031,,,4/29/2021 9:00:00 PM,,0.005,0.011,16.7,2.1,223,27.7,48,22,14.3,31.0,0,PM 2.5,,,,4/29/2021 9:04:16 PM,4/29/2021 9:05:00 PM
71565804,USFS1031,,,4/29/2021 10:00:00 PM,,0.009,0.008,16.7,1.8,231,27.5,49,22,14.3,31.2,0,PM 2.5,,,,4/29/2021 10:04:17 PM,4/29/2021 10:10:00 PM
71566482,USFS1031,,,4/29/2021 11:00:00 PM,,0.013,0.011,16.7,1.2,232,26.4,53,24,14.3,29.5,0,PM 2.5,,,,4/29/2021 11:04:18 PM,4/29/2021 11:05:00 PM
71567267,USFS1031,,,4/30/2021 12:00:00 AM,,0.019,0.019,16.7,0.8,217,25.2,60,27,14.3,27.9,0,PM 2.5,,,,4/30/2021 12:04:19 AM,4/30/2021 12:07:00 AM
71567780,USFS1031,,,4/30/2021 1:00:00 AM,,0.057,0.068,16.6,0.6,284,22.7,74,33,14.3,25.4,0,PM 2.5,,,,4/30/2021 1:04:20 AM,4/30/2021 1:05:00 AM
71568444,USFS1031,,,4/30/2021 2:00:00 AM,,0.015,0.013,16.7,0.4,233,21.3,80,37,14.3,23.0,0,PM 2.5,,,,4/30/2021 2:04:21 AM,4/30/2021 2:12:00 AM
71568921,USFS1031,,,4/30/2021 3:00:00 AM,,0.013,0.013,16.7,0.4,172,20.8,83,39,14.3,22.3,0,PM 2.5,,,,4/30/2021 3:04:22 AM,4/30/2021 3:05:00 AM
71569470,USFS1031,,,4/30/2021 4:00:00 AM,,0.018,0.018,16.7,0.3,113,19.8,88,41,14.3,21.5,0,PM 2.5,,,,4/30/2021 4:04:23 AM,4/30/2021 4:05:00 AM
71569999,USFS1031,,,4/30/2021 5:00:00 AM,,0.006,0.006,16.7,0.5,190,20.6,84,41,14.3,21.7,0,PM 2.5,,,,4/30/2021 5:04:24 AM,4/30/2021 5:05:00 AM
71570519,USFS1031,,,4/30/2021 6:00:00 AM,,0.018,0.018,16.7,0.4,189,19.7,89,41,14.3,21.5,0,PM 2.5,,,,4/30/2021 6:04:25 AM,4/30/2021 6:05:00 AM
71570606,USFS1031,32.35322,-84.71219,4/30/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.44,4/30/2021 6:09:26 AM,4/30/2021 6:12:00 AM
71571147,USFS1031,,,4/30/2021 7:00:00 AM,,0.008,0.005,16.7,0.4,292,19.6,89,42,14.3,21.0,0,PM 2.5,,,,4/30/2021 7:04:26 AM,4/30/2021 7:09:00 AM
71571648,USFS1031,,,4/30/2021 8:00:00 AM,,0.020,0.021,16.7,0.7,214,20.1,89,43,14.3,21.1,0,PM 2.5,,,,4/30/2021 8:04:27 AM,4/30/2021 8:07:00 AM
71572129,USFS1031,,,4/30/2021 9:00:00 AM,,0.007,0.013,16.7,0.8,263,20.2,90,44,14.3,21.3,0,PM 2.5,,,,4/30/2021 9:04:28 AM,4/30/2021 9:05:00 AM
71572789,USFS1031,,,4/30/2021 10:00:00 AM,,0.024,0.020,16.7,0.5,238,19.3,93,43,14.3,21.1,0,PM 2.5,,,,4/30/2021 10:04:29 AM,4/30/2021 10:05:00 AM
71573692,USFS1031,,,4/30/2021 11:00:00 AM,,0.023,0.022,16.7,0.4,323,18.7,95,44,14.3,20.5,0,PM 2.5,,,,4/30/2021 11:04:30 AM,4/30/2021 11:05:00 AM
71574466,USFS1031,,,4/30/2021 12:00:00 PM,,0.023,0.028,16.7,0.5,258,18.8,96,45,14.3,20.9,0,PM 2.5,,,,4/30/2021 12:04:31 PM,4/30/2021 12:05:00 PM
71575530,USFS1031,,,4/30/2021 1:00:00 PM,,-0.005,-0.005,16.7,1.4,335,21.0,85,41,14.3,22.6,0,PM 2.5,,,,4/30/2021 1:04:32 PM,4/30/2021 1:05:00 PM
71576369,USFS1031,,,4/30/2021 2:00:00 PM,,0.003,0.001,16.7,2.0,355,22.4,74,35,14.3,24.4,0,PM 2.5,,,,4/30/2021 2:04:33 PM,4/30/2021 2:09:00 PM
71576924,USFS1031,,,4/30/2021 3:00:00 PM,,0.004,0.008,16.7,1.8,335,22.9,69,32,14.3,24.7,0,PM 2.5,,,,4/30/2021 3:04:34 PM,4/30/2021 3:05:00 PM
71577730,USFS1031,,,4/30/2021 4:00:00 PM,,0.003,0.002,16.7,2.3,341,24.7,55,26,14.3,27.3,0,PM 2.5,,,,4/30/2021 4:04:35 PM,4/30/2021 4:05:00 PM
71578492,USFS1031,,,4/30/2021 5:00:00 PM,,0.005,0.012,16.7,2.4,335,25.6,46,22,14.3,28.6,0,PM 2.5,,,,4/30/2021 5:04:36 PM,4/30/2021 5:05:00 PM
71579178,USFS1031,,,4/30/2021 6:00:00 PM,,0.016,0.012,16.7,2.7,330,26.6,35,17,14.3,29.8,0,PM 2.5,,,,4/30/2021 6:04:13 PM,4/30/2021 6:05:00 PM
71579299,USFS1031,32.35333,-84.71225,4/30/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.36,4/30/2021 6:09:26 PM,4/30/2021 6:15:00 PM
71579912,USFS1031,,,4/30/2021 7:00:00 PM,,0.007,0.001,16.7,2.6,342,27.1,34,16,14.2,30.4,0,PM 2.5,,,,4/30/2021 7:04:14 PM,4/30/2021 7:07:00 PM
71580833,USFS1031,,,4/30/2021 8:00:00 PM,,0.011,0.015,16.7,2.2,322,27.2,33,15,14.2,31.0,0,PM 2.5,,,,4/30/2021 8:04:15 PM,4/30/2021 8:08:00 PM
71581644,USFS1031,,,4/30/2021 9:00:00 PM,,0.005,0.003,16.7,2.3,331,27.3,32,15,14.2,31.3,0,PM 2.5,,,,4/30/2021 9:04:16 PM,4/30/2021 9:05:00 PM
71582495,USFS1031,,,4/30/2021 10:00:00 PM,,0.013,0.014,16.7,2.3,314,26.6,30,14,14.2,30.2,0,PM 2.5,,,,4/30/2021 10:04:17 PM,4/30/2021 10:07:00 PM
71583115,USFS1031,,,4/30/2021 11:00:00 PM,,0.032,0.030,16.7,2.1,318,25.5,34,16,14.2,28.3,0,PM 2.5,,,,4/30/2021 11:04:18 PM,4/30/2021 11:05:00 PM
71583784,USFS1031,,,5/1/2021 12:00:00 AM,,0.006,0.009,16.7,1.9,338,24.0,37,19,14.2,25.6,0,PM 2.5,,,,5/1/2021 12:04:19 AM,5/1/2021 12:07:00 AM
71584442,USFS1031,,,5/1/2021 1:00:00 AM,,0.007,0.007,16.6,1.2,311,21.5,45,24,14.3,22.8,0,PM 2.5,,,,5/1/2021 1:04:20 AM,5/1/2021 1:05:00 AM
71585080,USFS1031,,,5/1/2021 2:00:00 AM,,0.033,0.031,16.7,0.7,286,19.0,56,28,14.3,20.1,0,PM 2.5,,,,5/1/2021 2:04:21 AM,5/1/2021 2:05:00 AM
71585696,USFS1031,,,5/1/2021 3:00:00 AM,,0.013,0.016,16.7,0.6,296,18.2,61,31,14.3,19.0,0,PM 2.5,,,,5/1/2021 3:04:22 AM,5/1/2021 3:05:00 AM
71586357,USFS1031,,,5/1/2021 4:00:00 AM,,0.013,0.016,16.7,0.7,302,18.1,61,32,14.3,18.5,0,PM 2.5,,,,5/1/2021 4:04:23 AM,5/1/2021 4:05:00 AM
71586925,USFS1031,,,5/1/2021 5:00:00 AM,,0.055,0.055,16.7,0.6,319,16.4,69,34,14.3,17.7,0,PM 2.5,,,,5/1/2021 5:04:24 AM,5/1/2021 5:05:00 AM
71587504,USFS1031,,,5/1/2021 6:00:00 AM,,0.011,0.009,16.7,1.1,326,16.9,66,35,14.3,16.9,0,PM 2.5,,,,5/1/2021 6:04:25 AM,5/1/2021 6:07:00 AM
71587537,USFS1031,32.3532,-84.71219,5/1/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.42,5/1/2021 6:09:25 AM,5/1/2021 6:10:00 AM
71588181,USFS1031,,,5/1/2021 7:00:00 AM,,0.015,0.014,16.7,1.0,319,15.8,73,37,14.3,16.2,0,PM 2.5,,,,5/1/2021 7:04:26 AM,5/1/2021 7:05:00 AM
71588782,USFS1031,,,5/1/2021 8:00:00 AM,,0.023,0.027,16.7,0.5,282,13.8,83,40,14.3,15.2,0,PM 2.5,,,,5/1/2021 8:04:27 AM,5/1/2021 8:05:00 AM
71589322,USFS1031,,,5/1/2021 9:00:00 AM,,0.036,0.036,16.7,0.4,290,12.8,88,42,14.3,14.1,0,PM 2.5,,,,5/1/2021 9:04:28 AM,5/1/2021 9:05:00 AM
71589885,USFS1031,,,5/1/2021 10:00:00 AM,,0.011,0.013,16.7,1.3,7,13.2,84,43,14.3,13.5,0,PM 2.5,,,,5/1/2021 10:04:29 AM,5/1/2021 10:05:00 AM
71590636,USFS1031,,,5/1/2021 11:00:00 AM,,0.014,0.010,16.7,1.0,355,13.3,81,42,14.3,13.5,0,PM 2.5,,,,5/1/2021 11:04:30 AM,5/1/2021 11:09:00 AM
71591381,USFS1031,,,5/1/2021 12:00:00 PM,,0.036,0.038,16.7,0.5,299,12.6,85,42,14.3,13.6,0,PM 2.5,,,,5/1/2021 12:04:31 PM,5/1/2021 12:09:00 PM
71592089,USFS1031,,,5/1/2021 1:00:00 PM,,-0.005,-0.005,16.7,1.6,13,16.6,60,32,14.3,17.0,0,PM 2.5,,,,5/1/2021 1:04:32 PM,5/1/2021 1:05:00 PM
71592737,USFS1031,,,5/1/2021 2:00:00 PM,,0.001,-0.001,16.7,2.2,20,19.8,45,23,14.3,21.5,0,PM 2.5,,,,5/1/2021 2:04:33 PM,5/1/2021 2:07:00 PM
71593289,USFS1031,,,5/1/2021 3:00:00 PM,,-0.002,-0.001,16.7,2.1,38,22.6,37,19,14.3,25.2,0,PM 2.5,,,,5/1/2021 3:04:34 PM,5/1/2021 3:05:00 PM
71593868,USFS1031,,,5/1/2021 4:00:00 PM,,0.003,0.002,16.7,1.8,91,25.3,31,15,14.2,28.7,0,PM 2.5,,,,5/1/2021 4:04:35 PM,5/1/2021 4:05:00 PM
71594377,USFS1031,,,5/1/2021 5:00:00 PM,,0.005,0.009,16.7,2.0,110,26.0,30,14,14.2,29.9,0,PM 2.5,,,,5/1/2021 5:04:36 PM,5/1/2021 5:05:00 PM
71594942,USFS1031,,,5/1/2021 6:00:00 PM,,0.002,-0.002,16.7,2.0,142,26.8,29,14,14.2,30.3,0,PM 2.5,,,,5/1/2021 6:04:13 PM,5/1/2021 6:07:00 PM
71594970,USFS1031,32.35331,-84.71227,5/1/2021 6:00:00 PM,,,,,,,,,,,,,,,,13.33,5/1/2021 6:09:25 PM,5/1/2021 6:10:00 PM
71595557,USFS1031,,,5/1/2021 7:00:00 PM,,0.001,0.007,16.7,1.6,104,28.1,27,12,14.2,32.0,0,PM 2.5,,,,5/1/2021 7:04:14 PM,5/1/2021 7:05:00 PM
71596240,USFS1031,,,5/1/2021 8:00:00 PM,,0.001,-0.002,16.7,1.6,171,28.4,27,12,14.2,33.2,0,PM 2.5,,,,5/1/2021 8:04:15 PM,5/1/2021 8:05:00 PM
71596879,USFS1031,,,5/1/2021 9:00:00 PM,,0.005,0.008,16.7,1.5,203,28.9,27,11,14.2,34.0,0,PM 2.5,,,,5/1/2021 9:04:16 PM,5/1/2021 9:05:00 PM
71597672,USFS1031,,,5/1/2021 10:00:00 PM,,0.008,0.005,16.7,1.3,202,28.9,26,11,14.2,34.1,0,PM 2.5,,,,5/1/2021 10:04:17 PM,5/1/2021 10:07:00 PM
71598275,USFS1031,,,5/1/2021 11:00:00 PM,,0.008,0.009,16.7,1.3,190,28.7,27,12,14.2,33.4,0,PM 2.5,,,,5/1/2021 11:04:18 PM,5/1/2021 11:05:00 PM
71598990,USFS1031,,,5/2/2021 12:00:00 AM,,0.016,0.016,16.7,0.9,192,26.6,33,14,14.2,31.1,0,PM 2.5,,,,5/2/2021 12:04:19 AM,5/2/2021 12:10:00 AM
71599503,USFS1031,,,5/2/2021 1:00:00 AM,,0.025,0.024,16.6,0.4,299,22.1,46,21,14.3,25.6,0,PM 2.5,,,,5/2/2021 1:04:20 AM,5/2/2021 1:05:00 AM
71600129,USFS1031,,,5/2/2021 2:00:00 AM,,0.009,0.011,16.7,0.3,41,19.7,59,27,14.3,21.9,0,PM 2.5,,,,5/2/2021 2:04:21 AM,5/2/2021 2:07:00 AM
71600644,USFS1031,,,5/2/2021 3:00:00 AM,,0.020,0.019,16.7,0.3,84,18.0,66,31,14.3,20.1,0,PM 2.5,,,,5/2/2021 3:04:22 AM,5/2/2021 3:05:00 AM
71601212,USFS1031,,,5/2/2021 4:00:00 AM,,0.015,0.016,16.7,0.3,36,17.7,66,32,14.3,18.9,0,PM 2.5,,,,5/2/2021 4:04:23 AM,5/2/2021 4:05:00 AM
71601699,USFS1031,,,5/2/2021 5:00:00 AM,,0.015,0.015,16.7,0.3,115,17.3,65,31,14.3,18.6,0,PM 2.5,,,,5/2/2021 5:04:24 AM,5/2/2021 5:05:00 AM
71602281,USFS1031,,,5/2/2021 6:00:00 AM,,0.016,0.017,16.7,0.3,129,16.3,71,33,14.3,18.0,0,PM 2.5,,,,5/2/2021 6:04:25 AM,5/2/2021 6:09:00 AM
71602292,USFS1031,32.35324,-84.7122,5/2/2021 6:00:00 AM,,,,,,,,,,,,,,,,13.33,5/2/2021 6:09:25 AM,5/2/2021 6:10:00 AM
71602785,USFS1031,,,5/2/2021 7:00:00 AM,,0.011,0.011,16.7,1.3,145,17.5,70,37,14.3,17.6,0,PM 2.5,,,,5/2/2021 7:04:26 AM,5/2/2021 7:05:00 AM
71603335,USFS1031,,,5/2/2021 8:00:00 AM,,0.010,0.007,16.7,1.4,134,18.7,77,41,14.3,18.5,0,PM 2.5,,,,5/2/2021 8:04:27 AM,5/2/2021 8:05:00 AM
71603885,USFS1031,,,5/2/2021 9:00:00 AM,,0.019,0.017,16.7,1.5,130,18.7,78,41,14.3,18.7,0,PM 2.5,,,,5/2/2021 9:04:28 AM,5/2/2021 9:09:00 AM
71604518,USFS1031,,,5/2/2021 10:00:00 AM,,0.018,0.021,16.7,1.5,131,18.6,82,43,14.3,18.7,0,PM 2.5,,,,5/2/2021 10:04:29 AM,5/2/2021 10:07:00 AM
71605090,USFS1031,,,5/2/2021 11:00:00 AM,,-0.005,-0.005,16.7,1.6,125,17.9,88,45,14.3,18.8,0,PM 2.5,,,,5/2/2021 11:04:30 AM,5/2/2021 11:05:00 AM
71605691,USFS1031,,,5/2/2021 12:00:00 PM,,0.028,0.032,16.7,1.8,127,17.9,89,45,14.3,19.2,0,PM 2.5,,,,5/2/2021 12:04:31 PM,5/2/2021 12:05:00 PM
71606217,USFS1031,,,5/2/2021 1:00:00 PM,,-0.003,-0.004,16.7,2.1,127,19.6,83,42,14.3,20.3,0,PM 2.5,,,,5/2/2021 1:04:32 PM,5/2/2021 1:05:00 PM
